nomem_encr,doetmee,filled_f,BIO1,C18IDF,BIOFBTH_MAR,BIOFBC18H,BIOFBC18H_MAR
888562,yes,1,1,1,0,1,0
832321,no,-99,1,0,0,0,0
888562,yes,0,1,1,0,0,0
832321,no,-99,1,0,0,0,0
888562,yes,0,1,1,0,0,0
832321,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,1,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,0,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,1,1,0,0,0,0
877493,no,-99,1,0,0,0,0
895367,yes,0,1,0,0,0,0
877493,no,-99,1,0,0,0,0
853936,yes,1,1,0,0,0,0
892395,yes,0,1,0,0,0,0
853936,yes,1,1,0,0,0,0
892395,yes,0,1,0,0,0,0
853936,yes,1,1,0,0,0,0
892395,yes,0,1,0,0,0,0
853936,yes,1,1,0,0,0,0
892395,yes,0,1,0,0,0,0
842779,yes,1,1,0,0,0,0
889651,yes,1,1,0,0,0,0
842779,yes,1,1,0,0,0,0
889651,yes,1,1,0,0,0,0
842779,yes,1,1,0,0,0,0
889651,yes,1,1,0,0,0,0
842779,yes,0,1,0,0,0,0
889651,yes,1,1,0,0,0,0
842779,yes,1,1,0,0,0,0
889651,yes,1,1,0,0,0,0
842779,yes,1,1,0,0,0,0
889651,yes,1,1,0,0,0,0
862042,yes,1,0,1,0,0,0
812222,yes,1,0,1,0,0,0
862042,yes,1,0,1,0,0,0
812222,yes,1,0,1,0,0,0
862042,no,-99,0,0,0,0,0
812222,yes,0,0,1,0,0,0
862042,no,-99,0,0,0,0,0
812222,yes,0,0,1,0,0,0
862042,no,-99,0,0,0,0,0
812222,yes,0,0,1,0,0,0
856338,yes,0,-99,0,0,0,0
893322,yes,0,-99,0,0,0,0
856338,yes,1,-99,0,0,0,0
893322,yes,0,-99,0,0,0,0
856338,yes,0,-99,0,0,0,0
893322,yes,0,-99,0,0,0,0
856338,yes,0,-99,0,0,0,0
893322,yes,0,-99,0,0,0,0
856338,no,-99,-99,0,0,0,0
893322,yes,0,-99,0,0,0,0
856338,no,-99,1,0,0,0,0
893322,yes,1,1,0,0,0,0
856338,no,-99,1,0,0,0,0
893322,yes,0,1,0,0,0,0
899850,no,-99,1,0,0,0,0
874172,yes,1,1,1,0,1,1
899850,no,-99,1,0,0,0,0
874172,yes,1,1,1,1,1,1
899850,no,-99,1,0,0,0,0
874172,yes,1,1,1,1,1,1
851834,yes,0,-99,0,0,0,0
832644,yes,0,-99,0,0,0,0
851834,yes,1,1,1,0,1,0
832644,yes,0,1,0,0,0,0
851834,yes,1,1,1,0,1,0
832644,yes,1,1,1,0,1,0
848663,yes,1,1,0,0,0,0
861141,yes,1,1,0,0,0,0
848663,yes,1,1,0,0,0,0
861141,yes,1,1,0,0,0,0
872387,no,-99,0,0,0,0,0
842022,yes,1,0,0,0,0,0
872387,no,-99,0,0,0,0,0
842022,yes,0,0,0,0,0,0
872387,no,-99,0,0,0,0,0
842022,yes,0,0,0,0,0,0
872387,no,-99,0,0,0,0,0
842022,yes,0,0,0,0,0,0
872387,no,-99,0,0,0,0,0
842022,yes,0,0,0,0,0,0
817944,no,-99,1,0,0,0,0
815048,yes,1,1,1,0,0,0
817944,no,-99,1,0,0,0,0
815048,yes,1,1,0,0,0,0
817944,no,-99,1,0,0,0,0
815048,yes,1,1,0,0,0,0
817944,no,-99,1,0,0,0,0
815048,yes,1,1,0,0,0,0
817944,no,-99,1,0,0,0,0
815048,yes,0,1,0,0,0,0
850183,yes,1,1,1,1,1,1
802182,yes,1,1,0,0,0,0
801568,yes,1,1,1,0,0,0
875952,no,-99,1,0,0,0,0
801568,yes,1,1,1,0,0,0
875952,no,-99,1,0,0,0,0
822305,yes,0,-99,0,0,0,0
845599,yes,0,-99,0,0,0,0
822305,yes,0,-99,0,0,0,0
845599,yes,0,-99,0,0,0,0
822305,yes,0,-99,0,0,0,0
845599,yes,0,-99,0,0,0,0
873867,no,-99,1,0,0,0,0
897262,yes,1,1,1,1,1,1
844082,yes,1,1,1,0,1,0
867300,yes,1,1,1,0,1,0
844082,yes,1,1,1,0,1,0
867300,yes,1,1,1,0,1,0
844082,yes,1,1,1,0,1,0
867300,yes,1,1,1,0,1,0
844082,yes,1,1,1,0,1,0
867300,yes,1,1,1,0,1,0
844082,yes,1,1,1,0,1,0
867300,yes,1,1,1,0,1,0
879357,yes,1,1,1,0,1,1
824899,no,-99,1,0,0,0,0
879138,yes,1,1,1,0,1,0
844140,yes,1,1,1,0,1,0
879138,yes,0,1,1,0,0,0
844140,yes,0,1,1,0,0,0
817446,yes,0,-99,0,0,0,0
874108,yes,0,-99,0,0,0,0
817446,yes,0,-99,0,0,0,0
874108,yes,0,-99,0,0,0,0
817446,yes,0,1,0,0,0,0
874108,yes,1,1,1,0,1,1
817446,no,-99,1,0,0,0,0
874108,yes,0,1,1,0,0,0
859710,yes,1,1,0,0,0,0
861560,yes,1,1,0,0,0,0
859710,yes,1,1,0,0,0,0
861560,yes,1,1,0,0,0,0
859710,yes,1,1,0,0,0,0
861560,yes,1,1,0,0,0,0
859710,yes,1,1,0,0,0,0
861560,yes,1,1,0,0,0,0
859710,yes,1,1,0,0,0,0
861560,yes,1,1,0,0,0,0
836553,yes,1,1,1,1,1,1
895755,yes,1,1,1,1,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
859106,no,-99,1,0,0,0,0
881857,yes,0,1,1,0,0,0
859106,no,-99,1,0,0,0,0
881857,yes,1,1,1,0,1,1
861837,yes,1,1,1,0,1,1
839984,yes,1,1,1,0,1,1
861837,yes,0,1,1,0,0,0
839984,no,-99,1,0,0,0,0
861837,yes,0,1,1,0,0,0
839984,no,-99,1,0,0,0,0
861837,yes,0,1,1,0,0,0
839984,no,-99,1,0,0,0,0
861837,no,-99,-99,0,0,0,0
839984,no,-99,-99,0,0,0,0
800158,yes,1,1,1,1,1,1
898703,yes,1,1,1,1,1,1
800158,yes,0,1,1,0,0,0
898703,yes,1,1,1,1,1,1
800158,yes,0,1,1,0,0,0
898703,yes,1,1,1,0,0,0
800158,yes,1,1,1,0,0,0
898703,yes,1,1,1,0,0,0
800158,yes,0,1,1,0,0,0
898703,no,-99,1,0,0,0,0
800158,no,-99,-99,0,0,0,0
898703,no,-99,-99,0,0,0,0
800158,no,-99,-99,0,0,0,0
898703,no,-99,-99,0,0,0,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
804736,no,-99,1,0,0,0,0
869107,yes,0,1,1,0,0,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
804736,no,-99,1,0,0,0,0
869107,yes,1,1,1,0,1,0
849053,yes,0,-99,0,0,0,0
849707,no,-99,-99,0,0,0,0
859991,yes,1,0,1,0,0,0
896087,yes,1,0,1,0,0,0
859991,no,-99,0,0,0,0,0
896087,yes,1,0,1,0,0,0
859991,no,-99,0,0,0,0,0
896087,yes,1,0,1,0,0,0
814245,yes,1,1,1,0,1,1
888897,yes,1,1,1,0,1,1
814245,yes,0,1,1,0,0,0
888897,yes,1,1,1,0,1,1
814245,no,-99,1,0,0,0,0
888897,yes,0,1,1,0,0,0
814245,no,-99,1,0,0,0,0
888897,yes,1,1,1,0,1,1
820959,yes,1,1,1,0,1,1
843997,yes,1,1,1,0,1,1
820959,yes,0,1,1,0,0,0
843997,yes,0,1,1,0,0,0
830679,yes,1,0,1,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,1,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,1,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
830679,yes,1,0,0,0,0,0
806115,no,-99,0,0,0,0,0
874658,yes,1,1,1,0,0,0
835711,yes,1,1,1,0,0,0
874658,yes,1,1,1,0,0,0
835711,yes,1,1,1,0,0,0
874658,yes,1,1,1,0,0,0
835711,yes,1,1,1,0,0,0
874658,yes,1,1,0,0,0,0
835711,no,-99,1,0,0,0,0
874658,yes,1,1,0,0,0,0
835711,no,-99,1,0,0,0,0
874658,yes,1,1,0,0,0,0
835711,no,-99,1,0,0,0,0
874658,yes,1,1,0,0,0,0
835711,no,-99,1,0,0,0,0
828250,yes,1,1,1,0,1,0
811471,yes,1,1,1,0,1,0
828250,yes,0,1,1,0,0,0
811471,yes,0,1,1,0,0,0
828250,yes,0,1,1,0,0,0
811471,yes,0,1,1,0,0,0
828250,yes,0,1,1,0,0,0
811471,yes,0,1,1,0,0,0
867266,yes,1,1,1,0,1,1
865286,yes,1,1,1,0,1,1
867266,yes,0,1,1,0,0,0
865286,yes,1,1,1,0,1,1
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
867266,no,-99,1,0,0,0,0
865286,yes,1,1,1,0,1,1
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
867266,no,-99,1,0,0,0,0
865286,yes,0,1,1,0,0,0
812463,yes,1,1,0,0,0,0
888232,no,-99,1,0,0,0,0
812463,yes,1,1,0,0,0,0
888232,no,-99,1,0,0,0,0
872161,no,-99,-99,0,0,0,0
883795,yes,0,-99,0,0,0,0
872161,no,-99,0,0,0,0,0
883795,yes,1,0,1,0,0,0
872161,no,-99,0,0,0,0,0
883795,yes,1,0,1,0,0,0
872161,no,-99,0,0,0,0,0
883795,yes,0,0,1,0,0,0
872161,no,-99,-99,0,0,0,0
883795,no,-99,-99,0,0,0,0
844039,yes,1,1,0,0,0,0
815405,yes,1,1,0,0,0,0
844039,yes,0,1,0,0,0,0
815405,yes,0,1,0,0,0,0
857989,yes,0,-99,0,0,0,0
819567,yes,0,-99,0,0,0,0
857989,yes,1,1,1,0,1,1
819567,yes,0,1,0,0,0,0
857989,yes,0,1,1,0,0,0
819567,no,-99,1,0,0,0,0
807098,yes,0,-99,0,0,0,0
885180,no,-99,-99,0,0,0,0
807098,yes,0,-99,0,0,0,0
885180,no,-99,-99,0,0,0,0
805105,yes,0,0,0,0,0,0
885977,yes,1,1,1,0,1,1
801373,yes,1,1,1,0,1,1
885977,yes,1,1,1,0,1,1
801373,yes,1,1,1,0,1,1
885977,yes,1,1,1,0,1,1
801373,yes,1,1,1,0,1,1
885977,yes,1,1,1,0,1,1
801373,yes,1,1,1,0,1,1
885977,yes,0,1,1,0,0,0
801373,yes,0,1,1,0,0,0
829876,no,-99,1,0,0,0,0
898590,yes,1,1,1,0,1,1
898590,yes,1,0,1,0,0,0
829876,no,-99,0,0,0,0,0
891830,no,-99,0,0,0,0,0
898590,yes,1,0,1,0,0,0
891830,no,-99,0,0,0,0,0
898590,yes,1,0,1,0,0,0
891830,no,-99,0,0,0,0,0
898590,yes,1,0,1,0,0,0
891830,no,-99,0,0,0,0,0
898590,yes,1,0,1,0,0,0
891830,no,-99,0,0,0,0,0
898590,yes,1,0,1,0,0,0
875595,no,-99,-99,0,0,0,0
826806,yes,0,-99,0,0,0,0
806695,yes,1,1,1,0,1,0
827774,yes,1,1,1,0,1,0
806695,yes,1,1,1,0,1,0
827774,yes,1,1,1,0,1,0
806695,yes,0,1,1,0,0,0
827774,yes,1,1,1,0,1,0
840301,no,-99,-99,0,0,0,0
873556,yes,0,-99,0,0,0,0
840301,no,-99,-99,0,0,0,0
873556,yes,0,-99,0,0,0,0
840301,no,-99,-99,0,0,0,0
873556,yes,0,-99,0,0,0,0
840301,no,-99,-99,0,0,0,0
873556,yes,0,-99,0,0,0,0
840301,no,-99,-99,0,0,0,0
873556,yes,0,-99,0,0,0,0
827612,no,-99,-99,0,0,0,0
836013,yes,0,-99,0,0,0,0
850942,yes,1,1,1,1,1,1
822808,yes,1,1,1,1,1,1
850942,yes,1,1,1,1,1,1
822808,yes,1,1,1,1,1,1
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
850942,yes,1,1,0,0,0,0
822808,yes,1,1,0,0,0,0
870526,yes,0,1,0,0,0,0
818215,yes,1,1,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
836199,yes,1,0,1,0,0,0
849642,yes,1,0,1,0,0,0
851431,yes,1,1,1,0,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,0,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,0,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,0,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,1,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,1,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,1,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,1,1,1
883959,no,-99,1,0,0,0,0
851431,yes,1,1,1,1,1,1
883959,no,-99,1,0,0,0,0
806030,yes,0,-99,0,0,0,0
882873,yes,0,-99,0,0,0,0
806030,yes,0,-99,0,0,0,0
882873,yes,0,-99,0,0,0,0
806030,yes,0,-99,0,0,0,0
882873,yes,0,-99,0,0,0,0
865521,yes,1,1,1,0,1,1
876473,yes,1,1,1,0,1,1
865521,yes,1,1,1,0,1,1
876473,yes,1,1,1,0,1,1
865521,yes,1,1,1,0,1,1
876473,yes,1,1,1,0,1,1
865814,yes,1,1,0,0,0,0
812402,yes,1,1,0,0,0,0
865814,yes,0,1,0,0,0,0
812402,yes,0,1,0,0,0,0
865814,yes,0,1,0,0,0,0
812402,yes,0,1,0,0,0,0
865814,no,-99,-99,0,0,0,0
812402,no,-99,-99,0,0,0,0
840985,yes,0,-99,0,0,0,0
823794,yes,0,-99,0,0,0,0
840985,no,-99,-99,0,0,0,0
823794,no,-99,-99,0,0,0,0
855499,no,-99,-99,0,0,0,0
834298,yes,0,-99,0,0,0,0
855499,no,-99,-99,0,0,0,0
834298,yes,0,-99,0,0,0,0
855499,no,-99,-99,0,0,0,0
834298,yes,0,-99,0,0,0,0
865093,yes,1,1,1,0,1,1
854321,yes,1,1,1,0,1,1
865093,yes,1,1,1,0,1,1
854321,yes,1,1,1,0,1,1
865093,yes,1,1,1,0,1,1
854321,yes,0,1,1,0,0,0
865093,yes,1,1,1,0,1,1
854321,yes,0,1,1,0,0,0
865093,yes,1,1,1,0,1,1
854321,yes,0,1,1,0,0,0
865093,yes,1,1,1,0,1,1
854321,no,-99,1,0,0,0,0
865093,yes,1,1,1,0,1,1
854321,no,-99,1,0,0,0,0
812673,yes,1,0,1,0,0,0
832067,yes,1,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,0,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,1,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,1,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,1,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,1,0,1,0,0,0
812673,no,-99,0,0,0,0,0
832067,yes,1,0,1,0,0,0
800866,yes,1,1,1,0,1,1
836956,yes,1,1,1,0,1,1
876882,yes,1,0,1,0,0,0
893969,yes,1,0,1,0,0,0
876882,yes,1,0,1,0,0,0
893969,yes,1,0,1,0,0,0
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,0,1,1,0,0,0
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,0,1,1
821893,yes,1,1,1,0,1,1
878228,yes,1,1,1,1,1,1
821893,yes,1,1,1,1,1,1
878228,yes,1,1,1,1,1,1
821893,yes,1,1,1,1,1,1
843301,no,-99,-99,0,0,0,0
837145,yes,1,-99,1,0,0,0
843301,no,-99,-99,0,0,0,0
837145,yes,1,-99,1,0,0,0
843301,no,-99,-99,0,0,0,0
837145,yes,1,-99,1,0,0,0
892871,yes,0,-99,0,0,0,0
864230,yes,0,-99,0,0,0,0
892871,yes,0,-99,0,0,0,0
864230,yes,0,-99,0,0,0,0
800170,yes,1,1,1,1,1,1
844290,no,-99,1,0,0,0,0
800170,yes,1,1,1,1,1,1
844290,no,-99,1,0,0,0,0
800170,yes,1,1,1,0,0,0
844290,no,-99,1,0,0,0,0
800170,yes,1,1,1,0,0,0
844290,no,-99,1,0,0,0,0
800170,yes,1,1,1,0,0,0
844290,no,-99,1,0,0,0,0
853585,no,-99,-99,0,0,0,0
839916,yes,0,-99,0,0,0,0
839584,yes,1,1,1,0,0,0
879095,yes,1,1,1,0,0,0
839584,yes,1,1,1,0,0,0
879095,yes,0,1,1,0,0,0
839584,yes,0,1,0,0,0,0
879095,yes,0,1,0,0,0,0
839584,yes,1,1,0,0,0,0
879095,yes,1,1,0,0,0,0
839584,yes,1,1,0,0,0,0
879095,yes,1,1,0,0,0,0
839584,yes,1,1,0,0,0,0
879095,yes,1,1,0,0,0,0
839584,yes,0,1,0,0,0,0
879095,yes,1,1,0,0,0,0
839584,yes,1,1,0,0,0,0
879095,yes,1,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,yes,0,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,yes,0,1,0,0,0,0
894802,yes,0,1,1,0,0,0
874829,no,-99,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,no,-99,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,no,-99,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,no,-99,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,no,-99,1,0,0,0,0
894802,yes,1,1,1,0,1,1
874829,no,-99,1,0,0,0,0
890295,yes,1,0,1,0,0,0
843344,no,-99,0,0,0,0,0
890295,yes,1,0,1,0,0,0
843344,no,-99,0,0,0,0,0
890295,yes,0,0,1,0,0,0
843344,no,-99,0,0,0,0,0
851873,yes,1,1,1,0,0,0
892108,yes,1,1,1,0,0,0
851873,yes,1,1,0,0,0,0
892108,yes,1,1,0,0,0,0
851873,yes,1,1,0,0,0,0
892108,yes,1,1,0,0,0,0
851873,yes,1,1,0,0,0,0
892108,yes,1,1,0,0,0,0
851873,yes,1,1,0,0,0,0
892108,yes,1,1,0,0,0,0
872137,yes,1,0,1,0,0,0
896649,yes,1,0,1,0,0,0
807089,yes,1,0,1,0,0,0
875057,yes,1,0,1,0,0,0
807089,yes,1,0,1,0,0,0
875057,yes,1,0,1,0,0,0
807089,yes,1,0,1,0,0,0
875057,yes,1,0,1,0,0,0
870989,no,-99,1,0,0,0,0
847848,yes,1,1,1,0,1,1
870989,no,-99,1,0,0,0,0
847848,yes,0,1,1,0,0,0
870989,no,-99,-99,0,0,0,0
847848,no,-99,-99,0,0,0,0
853387,yes,1,0,0,0,0,0
818670,yes,1,0,0,0,0,0
853387,yes,1,0,0,0,0,0
818670,yes,1,0,0,0,0,0
853387,no,-99,0,0,0,0,0
818670,yes,1,0,0,0,0,0
869534,yes,1,1,1,0,0,0
856680,yes,1,1,1,0,0,0
869534,yes,1,1,1,0,0,0
856680,yes,1,1,1,0,0,0
869534,yes,1,1,1,0,0,0
856680,yes,1,1,1,0,0,0
869534,yes,1,1,1,0,0,0
856680,yes,1,1,1,0,0,0
869534,yes,1,1,1,0,0,0
856680,yes,1,1,1,0,0,0
869534,yes,1,1,0,0,0,0
856680,yes,1,1,0,0,0,0
869534,yes,1,1,0,0,0,0
856680,yes,1,1,0,0,0,0
869534,yes,1,1,0,0,0,0
856680,yes,1,1,0,0,0,0
869534,yes,1,1,0,0,0,0
856680,yes,1,1,0,0,0,0
892166,yes,1,1,1,0,1,0
887652,yes,1,1,1,0,1,0
892166,yes,0,1,1,0,0,0
887652,yes,1,1,1,0,1,0
844964,yes,1,1,1,0,1,1
877975,yes,1,1,1,0,1,1
844964,yes,1,1,1,0,1,1
877975,yes,1,1,1,0,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,1,1,1
877975,yes,1,1,1,1,1,1
844964,yes,1,1,1,0,0,0
877975,yes,1,1,1,0,0,0
891921,yes,1,1,1,0,1,1
878948,yes,1,1,1,0,1,1
891921,yes,1,1,1,1,1,1
878948,yes,1,1,1,1,1,1
891921,yes,1,1,1,1,1,1
878948,yes,1,1,1,1,1,1
806225,yes,1,1,0,0,0,0
893685,no,-99,1,0,0,0,0
806225,yes,1,1,0,0,0,0
893685,no,-99,1,0,0,0,0
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,0,1,1
817221,yes,1,1,1,0,1,1
864642,yes,1,1,1,1,1,1
817221,yes,1,1,1,1,1,1
864642,yes,1,1,1,1,1,1
817221,yes,1,1,1,1,1,1
864642,yes,1,1,1,1,1,1
817221,yes,1,1,1,1,1,1
805749,yes,1,1,1,0,0,0
841134,yes,1,1,1,0,0,0
805749,yes,0,1,1,0,0,0
841134,yes,1,1,1,0,0,0
805749,yes,0,1,1,0,0,0
841134,yes,1,1,1,0,0,0
805749,yes,0,1,0,0,0,0
841134,yes,1,1,0,0,0,0
805749,no,-99,1,0,0,0,0
841134,yes,1,1,0,0,0,0
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,0,1,1,0,0,0
870700,yes,1,1,1,0,1,1
850115,yes,0,1,1,0,0,0
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
850115,yes,1,1,1,0,1,1
870700,yes,1,1,1,0,1,1
861599,yes,1,1,0,0,0,0
827984,yes,1,1,0,0,0,0
861599,yes,1,1,0,0,0,0
827984,yes,1,1,0,0,0,0
861599,yes,1,1,0,0,0,0
827984,yes,1,1,0,0,0,0
858361,no,-99,-99,0,0,0,0
828964,yes,0,-99,0,0,0,0
858361,no,-99,-99,0,0,0,0
828964,yes,0,-99,0,0,0,0
858361,no,-99,-99,0,0,0,0
828964,yes,0,-99,0,0,0,0
882870,yes,0,-99,0,0,0,0
852035,yes,0,-99,0,0,0,0
828030,yes,1,1,1,1,1,1
810202,yes,1,1,1,1,1,1
828030,yes,1,1,1,0,0,0
810202,yes,1,1,1,0,0,0
828030,yes,1,1,1,0,0,0
810202,yes,1,1,1,0,0,0
828030,yes,1,1,1,0,0,0
810202,yes,1,1,1,0,0,0
828030,yes,1,1,1,0,0,0
810202,yes,1,1,1,0,0,0
828030,yes,1,1,0,0,0,0
810202,yes,1,1,0,0,0,0
828030,yes,1,1,0,0,0,0
810202,yes,1,1,0,0,0,0
828030,yes,1,1,0,0,0,0
810202,yes,1,1,0,0,0,0
828030,yes,1,1,0,0,0,0
810202,yes,1,1,0,0,0,0
860824,yes,1,1,1,0,1,1
855899,yes,0,1,0,0,0,0
860824,yes,0,1,1,0,0,0
855899,yes,0,1,0,0,0,0
860824,no,-99,1,0,0,0,0
855899,yes,1,1,1,1,1,1
860824,no,-99,1,0,0,0,0
855899,yes,1,1,1,1,1,1
860824,no,-99,1,0,0,0,0
855899,yes,1,1,1,1,1,1
893136,yes,1,1,1,0,1,0
833551,yes,1,1,1,0,1,0
865847,no,-99,1,0,0,0,0
815701,yes,1,1,1,0,1,1
865847,no,-99,1,0,0,0,0
815701,yes,1,1,1,1,1,1
865847,no,-99,1,0,0,0,0
815701,yes,1,1,1,1,1,1
865847,no,-99,1,0,0,0,0
815701,yes,1,1,1,1,1,1
865847,no,-99,1,0,0,0,0
815701,yes,1,1,1,1,1,1
865847,no,-99,1,0,0,0,0
815701,yes,0,1,1,0,0,0
806774,yes,1,0,0,0,0,0
890005,yes,0,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,yes,1,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,yes,0,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,yes,1,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,yes,1,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,no,-99,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,no,-99,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,no,-99,0,0,0,0,0
806774,yes,1,0,0,0,0,0
890005,no,-99,0,0,0,0,0
820111,yes,0,-99,0,0,0,0
829379,yes,0,-99,0,0,0,0
821090,yes,1,1,1,1,1,1
841992,no,-99,1,0,0,0,0
821090,yes,1,1,1,1,1,1
841992,no,-99,1,0,0,0,0
821090,yes,1,1,1,0,0,0
841992,no,-99,1,0,0,0,0
821090,yes,1,1,1,0,0,0
841992,no,-99,1,0,0,0,0
